feature_path,label,similarity
/home/user/prognosis_lst/feature/lung1/train/0099115cd8e7d6001169f274dee38065.pt,1,0.6997217535972595
/home/user/prognosis_lst/feature/lung1/train/02249bfa954bfb043ac00cb9cda0d897.pt,1,0.6715861558914185
/home/user/prognosis_lst/feature/lung1/train/04216562af57b463bb63a0cfab28aa71.pt,1,0.7726653218269348
/home/user/prognosis_lst/feature/lung1/train/06902899693201eb16247194f5519599.pt,1,0.8658636808395386
/home/user/prognosis_lst/feature/lung1/train/081873e49e75cc9e46be832b15ee30bd.pt,1,0.7905159592628479
/home/user/prognosis_lst/feature/lung1/train/08da2c5f5e7fccbff83ae0d9160fb18d.pt,1,0.8156078457832336
/home/user/prognosis_lst/feature/lung1/train/0aeb4ea5210ab3479b3ac1670bfa78ee.pt,1,0.5425750613212585
/home/user/prognosis_lst/feature/lung1/train/0b79e6eff09490bbace40f0971053d39.pt,1,0.471529483795166
/home/user/prognosis_lst/feature/lung1/train/0d5ca88fd8e5403f34a602a8786740de.pt,1,0.671284556388855
/home/user/prognosis_lst/feature/lung1/train/0de4975b71448129ad03466f66927a0c.pt,1,0.7476469278335571
/home/user/prognosis_lst/feature/lung1/train/0e9b612119f519280ff737413345c690.pt,1,0.6742415428161621
/home/user/prognosis_lst/feature/lung1/train/119b7f504ec94f1d9f878072953edb0a.pt,1,0.5798914432525635
/home/user/prognosis_lst/feature/lung1/train/12f891ac72b0e93cd9e0a18e3fc50fba.pt,1,0.7775410413742065
/home/user/prognosis_lst/feature/lung1/train/1396b340f0fc23d77cf0f92fd9c90989.pt,1,0.8446561694145203
/home/user/prognosis_lst/feature/lung1/train/13bf8fea9dfe2e1db22733c875990232.pt,1,0.9228659272193909
/home/user/prognosis_lst/feature/lung1/train/146ff2087a5eba9f37d5c2f95b7f5720.pt,1,0.8613649010658264
/home/user/prognosis_lst/feature/lung1/train/162a194bcba2d3bfb3dd0e1738927e66.pt,1,0.8383786678314209
/home/user/prognosis_lst/feature/lung1/train/1b8bfc2f2a560e834be6bc9ac36f47e5.pt,1,0.8461130857467651
/home/user/prognosis_lst/feature/lung1/train/1e786c1d2ecc90a9d0db5a78cf6cedc9.pt,1,0.8121160268783569
/home/user/prognosis_lst/feature/lung1/train/1e97424742ba51043b767968b54f2401.pt,1,0.8474524021148682
/home/user/prognosis_lst/feature/lung1/train/1ea3d86d76aca512750768b9bc391f52.pt,1,0.8900903463363647
/home/user/prognosis_lst/feature/lung1/train/1ea81babbb1dc71e71487bcefa1b9525.pt,1,0.784928023815155
/home/user/prognosis_lst/feature/lung1/train/1f38e82e3cf4025e5389987f18d62574.pt,1,0.6190391778945923
/home/user/prognosis_lst/feature/lung1/train/24c1bf51c0a527b577c115ea6de8c465.pt,1,0.6766859889030457
/home/user/prognosis_lst/feature/lung1/train/24f308a925f0fdd004f9809f4a02f3cd.pt,1,0.8388771414756775
/home/user/prognosis_lst/feature/lung1/train/263c2195c21dac2b2e926406a0ff7383.pt,1,0.7550714612007141
/home/user/prognosis_lst/feature/lung1/train/27061fff271213e965cffc8e01d2b5b7.pt,1,0.7703326344490051
/home/user/prognosis_lst/feature/lung1/train/279f9fe67ef737d2d7c1d883fffafd7e.pt,1,0.8099322319030762
/home/user/prognosis_lst/feature/lung1/train/2acce72ba34a00e02afd358b185726ce.pt,1,0.944043755531311
/home/user/prognosis_lst/feature/lung1/train/2bdb5b52043973110467b6c900fddcfb.pt,1,0.44036686420440674
/home/user/prognosis_lst/feature/lung1/train/2fa822eba12699015f6c97ace734676a.pt,1,0.6191080212593079
/home/user/prognosis_lst/feature/lung1/train/30b03f6ba96411229b6895a50397a1d2.pt,1,0.6899309754371643
/home/user/prognosis_lst/feature/lung1/train/30b39b31a6a5542983d49225d016b0bf.pt,1,0.8943524956703186
/home/user/prognosis_lst/feature/lung1/train/31162c5f0820553e6c06c7122d0f36db.pt,1,0.6814437508583069
/home/user/prognosis_lst/feature/lung1/train/31496445f39685dd2651643f3852afbb.pt,1,0.785163164138794
/home/user/prognosis_lst/feature/lung1/train/338d2ef62e5cc3e26a6d0d01cb9a140a.pt,1,0.7264693975448608
/home/user/prognosis_lst/feature/lung1/train/359684f327981b0d72ebd964633b57f2.pt,1,0.7787180542945862
/home/user/prognosis_lst/feature/lung1/train/36d2e6e795852a8d578e0fecc75caa43.pt,1,0.8297640085220337
/home/user/prognosis_lst/feature/lung1/train/375d0f79f1bdc450bd881f0e4c786c65.pt,1,0.8475764989852905
/home/user/prognosis_lst/feature/lung1/train/37e329368b3595b546909cb3d2a7a40f.pt,1,0.7256280183792114
/home/user/prognosis_lst/feature/lung1/train/3865da1e292c7b0dc012b466f2e0a24b.pt,1,0.8809669017791748
/home/user/prognosis_lst/feature/lung1/train/387fe4de6dbc712a0a6d22a4460b99f5.pt,1,0.6913123726844788
/home/user/prognosis_lst/feature/lung1/train/3c07e4d0c69b8218f7f7821f8b41db90.pt,1,0.2188933938741684
/home/user/prognosis_lst/feature/lung1/train/3e26d65dd5e62dd9b08da74281d60144.pt,1,0.7847474813461304
/home/user/prognosis_lst/feature/lung1/train/3ebde3992c12a7b2b6380459ad76d8cd.pt,1,0.8403239846229553
/home/user/prognosis_lst/feature/lung1/train/3fc6aca78e111d3f0fb1040ff318dfb6.pt,1,0.6927915811538696
/home/user/prognosis_lst/feature/lung1/train/4010d215a63348a8c8c8df176835e988.pt,1,0.5629940629005432
